build_year,build_year_cat,building_state,facades,garden,living_area,locality_name,number_bedrooms,postal_code,price,property_type,province,swimming_pool,terrace
2025.0,2020s,New,2.0,1,84.0,Oostakker,2.0,9041.0,364000.0,apartment,East Flanders,0,1.0
,,nan,,0,143.0,Aublain,4.0,5660.0,344500.0,residence,Namur,0,0.0
,,To renovate,2.0,0,130.0,Marbais,3.0,1495.0,175000.0,residence,Walloon Brabant,0,1.0
2012.0,2010s,Excellent,,0,147.0,Beersel,3.0,1650.0,495000.0,duplex,Flemish Brabant,0,1.0
,,nan,,0,73.0,Oostende,1.0,8400.0,135000.0,apartment,West Flanders,0,1.0
,,To renovate,4.0,1,700.0,Durbuy,13.0,6940.0,980000.0,residence,Luxembourg,0,0.0
2018.0,2010s,Excellent,3.0,1,400.0,Erpe-Mere,4.0,9420.0,885000.0,residence,East Flanders,1,1.0
,,New,,1,114.0,Gembloux,3.0,5030.0,428000.0,apartment,Namur,0,1.0
,,New,2.0,0,93.0,Leopoldsburg,2.0,3970.0,320000.0,apartment,Limburg,0,1.0
,,New,4.0,1,147.0,Ramillies,3.0,1367.0,345987.0,residence,Walloon Brabant,0,
2024.0,2020s,New,,0,,Gembloux,2.0,5030.0,370000.0,apartment,Namur,0,1.0
2025.0,2020s,New,2.0,1,80.0,Zaffelare,2.0,9080.0,335000.0,apartment,East Flanders,0,1.0
1985.0,1980s,To renovate,3.0,0,114.0,Knokke,4.0,8300.0,530000.0,apartment,West Flanders,0,1.0
,,nan,,0,,Louveigné,,4141.0,500900.0,nan,Liège,0,
,,To renovate,2.0,1,255.0,Elsene,3.0,1050.0,635000.0,mixed,Brussels Capital Region,0,1.0
,,New,2.0,1,79.0,Maasmechelen,2.0,3630.0,258340.0,apartment,Limburg,0,1.0
,,New,4.0,1,158.0,Fosses-la-Ville,3.0,5070.0,358363.0,residence,Namur,0,
1986.0,1980s,Excellent,4.0,1,281.0,Waterloo,3.0,1410.0,830000.0,villa,Walloon Brabant,0,1.0
,,nan,,0,40.0,Bouillon,3.0,6830.0,63950.0,residence,Luxembourg,0,
1951.0,1950s,To demolish,,0,148.0,Pittem,3.0,8740.0,259000.0,residence,West Flanders,0,0.0
,,nan,,1,156.0,Astene,3.0,9800.0,378000.0,residence,East Flanders,0,0.0
,,nan,,0,,Ans,2.0,4430.0,265000.0,ground,Liège,0,1.0
,,To renovate,2.0,1,260.0,Waterloo,3.0,1410.0,490000.0,mixed,Walloon Brabant,0,1.0
,,New,,0,101.0,Ciney,3.0,5590.0,345795.0,apartment,Namur,0,1.0
,,To renovate,2.0,1,,Grivegnée,2.0,4030.0,199000.0,residence,Liège,0,0.0
1959.0,1950s,nan,3.0,1,311.0,Vresse-sur-Semois,5.0,5550.0,365000.0,residence,Namur,0,1.0
,,New,3.0,1,97.0,Ronse,2.0,9600.0,235000.0,apartment,East Flanders,0,1.0
1850.0,1800s,Normal,4.0,1,231.0,Burdinne,5.0,4210.0,520000.0,master,Liège,0,1.0
1959.0,1950s,nan,2.0,1,180.0,Strombeek-Bever,3.0,1853.0,425000.0,residence,Flemish Brabant,0,1.0
,,nan,4.0,1,218.0,Braine-l'Alleud,5.0,1420.0,645000.0,residence,Walloon Brabant,0,1.0
,,New,2.0,0,95.0,Temse,2.0,9140.0,290000.0,apartment,East Flanders,0,1.0
2000.0,2000s,Excellent,4.0,1,330.0,Villers-la-Ville,5.0,1495.0,925000.0,villa,Walloon Brabant,1,1.0
1930.0,1930s,To renovate,2.0,1,148.0,Verviers,2.0,4800.0,115000.0,residence,Liège,0,1.0
,,nan,,1,118.0,Ciplet,3.0,4260.0,355000.0,residence,Liège,0,1.0
1970.0,1970s,Normal,3.0,1,142.0,Sint-Gillis-Waas,3.0,9170.0,325000.0,residence,East Flanders,0,1.0
1990.0,1990s,To renovate,2.0,0,65.0,Koksijde,2.0,8670.0,249000.0,apartment,West Flanders,0,1.0
1830.0,1800s,Normal,4.0,1,,Doische,3.0,5680.0,185000.0,residence,Namur,0,0.0
,,New,,0,129.0,Namur,3.0,5000.0,491818.0,apartment,Namur,0,1.0
,,New,4.0,0,73.0,Fléron,1.0,4620.0,238000.0,apartment,Liège,0,1.0
2025.0,2020s,nan,4.0,1,150.0,Malempré,3.0,6960.0,359000.0,residence,Luxembourg,0,0.0
2009.0,2000s,Normal,4.0,1,141.0,Noiseux,4.0,5377.0,345000.0,residence,Namur,1,1.0
,,To renovate,,0,270.0,Bouillon,3.0,6830.0,145000.0,residence,Luxembourg,0,0.0
,,Normal,2.0,1,205.0,Beyne-Heusay,3.0,4610.0,250000.0,residence,Liège,0,0.0
2008.0,2000s,Normal,2.0,0,74.0,Huy,1.0,4500.0,225000.0,apartment,Liège,0,1.0
,,nan,2.0,1,105.0,Chimay,2.0,6460.0,308800.0,apartment,Hainaut,0,1.0
1850.0,1800s,Normal,2.0,1,140.0,Virton,3.0,6760.0,229000.0,residence,Luxembourg,0,1.0
1977.0,1970s,To renovate,2.0,0,131.0,Louvain-la-Neuve,2.0,1348.0,430000.0,duplex,Walloon Brabant,0,1.0
,,New,4.0,0,133.0,Antwerp,3.0,2050.0,455000.0,apartment,Antwerp,0,1.0
,,New,2.0,1,94.0,Oudergem,2.0,1160.0,570000.0,apartment,Brussels Capital Region,0,1.0
2012.0,2010s,Normal,,0,72.0,Schaarbeek,1.0,1030.0,240000.0,apartment,Brussels Capital Region,0,1.0
,,To renovate,,1,125.0,Zottegem,2.0,9620.0,155000.0,residence,East Flanders,0,1.0
1973.0,1970s,Normal,,0,39.0,Nieuwpoort,1.0,8620.0,189900.0,penthouse,West Flanders,0,1.0
2020.0,2020s,nan,,0,135.0,Beselare,2.0,8980.0,325000.0,duplex,West Flanders,0,1.0
,,New,,0,35.0,Anderlecht,0.0,1070.0,213600.0,student,Brussels Capital Region,0,0.0
,,New,,0,148.0,Mortsel,3.0,2640.0,428000.0,residence,Antwerp,0,1.0
1963.0,1960s,Fully renovated,2.0,0,109.0,Liege,3.0,4000.0,385000.0,apartment,Liège,0,1.0
,,Normal,4.0,0,,Blaimont,1.0,5542.0,59000.0,bungalow,Namur,0,0.0
,,nan,,1,83.0,Sambreville,2.0,5060.0,299256.0,apartment,Namur,0,1.0
1923.0,1920s,Normal,4.0,1,170.0,Aische-en-Refail,6.0,5310.0,350000.0,residence,Namur,0,1.0
,,nan,,0,,Court-Saint-Étienne,,1490.0,194000.0,nan,Walloon Brabant,0,
,,Excellent,4.0,0,72.0,De Panne,2.0,8660.0,299000.0,apartment,West Flanders,0,1.0
1960.0,1960s,Normal,2.0,0,93.0,Oudergem,2.0,1160.0,387000.0,apartment,Brussels Capital Region,0,1.0
,,nan,,0,,Seraing,,4100.0,135000.0,nan,Liège,0,
,,nan,,0,,Oud-Turnhout,,2360.0,272000.0,nan,Antwerp,0,
2005.0,2000s,Excellent,2.0,1,121.0,Begijnendijk,2.0,3130.0,310000.0,apartment,Flemish Brabant,0,1.0
,,nan,3.0,0,170.0,Cérexhe-Heuseux,4.0,4632.0,360000.0,residence,Liège,0,0.0
,,New,4.0,0,59.0,Namur,1.0,5000.0,246000.0,studio,Namur,0,1.0
1959.0,1950s,Normal,3.0,1,176.0,Strombeek-Bever,3.0,1853.0,499000.0,residence,Flemish Brabant,0,1.0
2015.0,2010s,Normal,3.0,0,305.0,Ronse,8.0,9600.0,795000.0,mixed,East Flanders,0,1.0
1993.0,1990s,Normal,,1,270.0,Geel,4.0,2440.0,499000.0,residence,Antwerp,0,1.0
2015.0,2010s,Normal,,0,155.0,Grez-Doiceau,1.0,1390.0,350000.0,duplex,Walloon Brabant,0,0.0
1932.0,1930s,Normal,2.0,1,,Limal,3.0,1300.0,240000.0,residence,Walloon Brabant,0,1.0
1930.0,1930s,Normal,2.0,1,331.0,Hamme,5.0,9220.0,485000.0,residence,East Flanders,0,1.0
1958.0,1950s,nan,4.0,0,140.0,Dilsen-Stokkem,2.0,3650.0,475000.0,mixed,Limburg,0,
,,nan,2.0,1,58.0,Maaseik,1.0,3680.0,327500.0,residence,Limburg,0,1.0
,,New,,1,135.0,Havelange,3.0,5370.0,310000.0,residence,Namur,0,0.0
2024.0,2020s,New,3.0,1,,Ohey,3.0,5350.0,331304.0,residence,Namur,0,1.0
,,New,,1,91.0,Gembloux,2.0,5030.0,323000.0,apartment,Namur,0,1.0
1966.0,1960s,nan,,0,33.0,Antwerp,0.0,2018.0,109000.0,studio,Antwerp,0,0.0
,,New,3.0,1,308.0,Neder-Over-Heembeek,3.0,1120.0,785000.0,residence,Brussels Capital Region,0,1.0
,,New,4.0,1,186.0,Corswarem,3.0,4257.0,387000.0,residence,Liège,0,1.0
,,nan,4.0,1,360.0,Sint-Genesius-Rode,4.0,1640.0,1650000.0,villa,Flemish Brabant,0,1.0
2012.0,2010s,Normal,,0,93.0,Putte,2.0,2580.0,379000.0,apartment,Antwerp,0,1.0
,,New,,1,84.0,Sambreville,2.0,5060.0,260000.0,apartment,Namur,0,0.0
1962.0,1960s,nan,3.0,1,195.0,Tessenderlo,,3980.0,368000.0,residence,Limburg,0,1.0
1995.0,1990s,Excellent,4.0,1,,Lasne,5.0,1380.0,875000.0,villa,Walloon Brabant,0,1.0
2025.0,2020s,New,3.0,1,130.0,Ramillies,3.0,1367.0,385000.0,residence,Walloon Brabant,0,1.0
2000.0,2000s,To renovate,4.0,1,147.0,Durbuy,3.0,6940.0,249500.0,residence,Luxembourg,0,1.0
,,New,2.0,1,203.0,Sint-Lambrechts-Woluwe,4.0,1200.0,1695000.0,penthouse,Brussels Capital Region,0,1.0
1973.0,1970s,Excellent,2.0,1,89.0,Anderlecht,2.0,1070.0,249000.0,apartment,Brussels Capital Region,0,1.0
,,nan,,0,,Aalst,,9300.0,434500.0,nan,East Flanders,0,
,,New,4.0,0,160.0,Tavier,5.0,4163.0,490352.0,residence,Liège,0,
2025.0,2020s,New,,0,87.0,Oostakker,2.0,9041.0,300000.0,apartment,East Flanders,0,1.0
,,nan,4.0,1,158.0,Rekkem,3.0,8930.0,395000.0,bungalow,West Flanders,0,1.0
2025.0,2020s,New,2.0,1,118.0,Arlon,3.0,6700.0,439000.0,apartment,Luxembourg,0,1.0
,,nan,,0,,Eernegem,,8480.0,215000.0,nan,West Flanders,0,
,,New,3.0,1,140.0,Puurs,3.0,2870.0,391638.0,residence,Antwerp,0,1.0
,,nan,,0,,Sint-Lambrechts-Woluwe,,1200.0,225000.0,nan,Brussels Capital Region,0,
,,New,3.0,1,184.0,Noorderwijk,3.0,2200.0,399000.0,residence,Antwerp,0,1.0
,,nan,3.0,0,,Ans,2.0,4430.0,298000.0,apartment,Liège,0,1.0
1890.0,1800s,To renovate,4.0,1,430.0,Lasne,5.0,1380.0,1050000.0,residence,Walloon Brabant,1,1.0
,,nan,,0,,Sint-Lambrechts-Woluwe,,1200.0,595000.0,nan,Brussels Capital Region,0,
,,Normal,3.0,0,70.0,Verviers,3.0,4800.0,165000.0,residence,Liège,0,0.0
,,New,2.0,1,143.0,Sint-Lambrechts-Woluwe,2.0,1200.0,995000.0,ground,Brussels Capital Region,0,1.0
,,nan,4.0,0,105.0,Donceel,2.0,4357.0,430000.0,apartment,Liège,0,1.0
,,nan,,0,,Leuven,,3000.0,230000.0,nan,Flemish Brabant,0,
,,New,2.0,0,94.0,Leopoldsburg,2.0,3970.0,320000.0,penthouse,Limburg,0,1.0
2025.0,2020s,nan,,1,148.0,Hergenrath,3.0,4728.0,462985.0,residence,Liège,0,1.0
2000.0,2000s,To renovate,4.0,1,200.0,Autre-Église,3.0,1367.0,445000.0,residence,Walloon Brabant,0,1.0
2025.0,2020s,New,2.0,1,91.0,Wavre,2.0,1300.0,410000.0,ground,Walloon Brabant,0,1.0
,,New,2.0,1,80.0,Sint-Lambrechts-Woluwe,1.0,1200.0,485000.0,apartment,Brussels Capital Region,0,1.0
1977.0,1970s,Normal,2.0,1,77.0,Louvain-la-Neuve,2.0,1348.0,325000.0,ground,Walloon Brabant,0,1.0
1960.0,1960s,nan,3.0,1,198.0,Opwijk,3.0,1745.0,300000.0,residence,Flemish Brabant,0,1.0
1968.0,1960s,nan,,0,171.0,Berg,3.0,3700.0,249000.0,residence,Limburg,0,1.0
2010.0,2010s,Excellent,3.0,0,96.0,Evergem,2.0,9940.0,399000.0,apartment,East Flanders,0,1.0
,,nan,,0,,Oostende,,8400.0,357500.0,nan,West Flanders,0,
,,Normal,,0,65.0,Ciney,2.0,5590.0,155000.0,residence,Namur,0,0.0
,,New,2.0,0,61.0,Tongeren,1.0,3700.0,205000.0,apartment,Limburg,0,1.0
,,New,2.0,0,86.0,Braine-le-Comte,2.0,7090.0,226000.0,apartment,Hainaut,0,1.0
,,Normal,2.0,0,174.0,Arlon,5.0,6700.0,320000.0,residence,Luxembourg,0,1.0
1972.0,1970s,Excellent,4.0,0,,Herk-de-Stad,,3540.0,395000.0,residence,Limburg,0,0.0
2025.0,2020s,New,3.0,1,179.0,Deinze,3.0,9800.0,381000.0,residence,East Flanders,0,0.0
,,New,,1,91.0,Gembloux,2.0,5030.0,404000.0,apartment,Namur,0,1.0
,,New,,0,97.0,Chênée,2.0,4032.0,311000.0,penthouse,Liège,0,1.0
2025.0,2020s,New,3.0,1,190.0,Ittre,3.0,1460.0,394610.0,residence,Walloon Brabant,0,1.0
1898.0,1800s,Normal,2.0,1,378.0,Schaarbeek,8.0,1030.0,599000.0,mixed,Brussels Capital Region,0,1.0
,,New,,1,157.0,Mons,3.0,7000.0,295000.0,residence,Hainaut,0,0.0
1963.0,1960s,Normal,4.0,1,202.0,Dilsen-Stokkem,6.0,3650.0,345000.0,residence,Limburg,0,0.0
,,New,3.0,0,74.0,Koersel,1.0,3582.0,289000.0,apartment,Limburg,0,1.0
2027.0,2020s,New,2.0,0,119.0,Namur,2.0,5000.0,599000.0,apartment,Namur,0,1.0
2025.0,2020s,New,4.0,1,105.0,Durbuy,3.0,6940.0,319000.0,residence,Luxembourg,0,1.0
,,Normal,,0,83.0,Koksijde,1.0,8670.0,279000.0,apartment,West Flanders,0,1.0
1973.0,1970s,To renovate,4.0,1,160.0,Sint-Katelijne-Waver,4.0,2860.0,449000.0,residence,Antwerp,0,1.0
,,New,,0,95.0,Fléron,2.0,4620.0,285000.0,ground,Liège,0,1.0
1953.0,1950s,Excellent,,1,264.0,Mortsel,3.0,2640.0,595000.0,residence,Antwerp,0,1.0
,,New,,0,78.0,Saint-Servais,2.0,5002.0,258471.0,apartment,Namur,0,1.0
1950.0,1950s,To renovate,3.0,1,181.0,Rixensart,5.0,1330.0,415000.0,residence,Walloon Brabant,0,1.0
,,New,2.0,0,133.0,Turnhout,3.0,2300.0,399900.0,ground,Antwerp,0,1.0
,,Normal,2.0,1,120.0,Nieuwerkerken,3.0,9320.0,215000.0,residence,East Flanders,0,1.0
,,To renovate,2.0,0,70.0,Etterbeek,2.0,1040.0,189000.0,apartment,Brussels Capital Region,0,1.0
,,nan,,0,,Westerlo,,2260.0,315000.0,nan,Antwerp,0,
1994.0,1990s,nan,4.0,1,158.0,Houthalen-Helchteren,3.0,3530.0,399000.0,residence,Limburg,0,1.0
,,nan,,0,98.0,Ciney,2.0,5590.0,330000.0,apartment,Namur,0,1.0
,,nan,,0,105.0,Seraing,2.0,4100.0,354256.0,apartment,Liège,0,1.0
,,nan,4.0,1,110.0,PHILIPPEVILLE,2.0,5600.0,40000.0,residence,Namur,0,
2002.0,2000s,Normal,,0,98.0,Middelkerke,2.0,8430.0,465000.0,apartment,West Flanders,0,1.0
1890.0,1800s,Excellent,3.0,1,150.0,Lasne,3.0,1380.0,650000.0,residence,Walloon Brabant,0,1.0
,,Excellent,2.0,1,,Athus,2.0,6791.0,265000.0,residence,Luxembourg,0,1.0
,,New,4.0,0,123.0,Namur,3.0,5000.0,650000.0,apartment,Namur,0,1.0
1942.0,1940s,nan,2.0,0,,Leopoldsburg,,3970.0,289000.0,residence,Limburg,0,1.0
,,Normal,,1,65.0,Hastière,2.0,5540.0,199000.0,residence,Namur,0,1.0
,,Excellent,4.0,0,126.0,Antwerp,3.0,2018.0,519000.0,apartment,Antwerp,0,1.0
1990.0,1990s,Excellent,,0,86.0,Rixensart,2.0,1330.0,395000.0,apartment,Walloon Brabant,0,0.0
,,New,2.0,0,77.0,Geel,2.0,2440.0,258500.0,apartment,Antwerp,0,1.0
2022.0,2020s,New,3.0,1,134.0,Rixensart,2.0,1330.0,560000.0,penthouse,Walloon Brabant,0,1.0
1950.0,1950s,Normal,3.0,1,153.0,Alleur,3.0,4432.0,385000.0,residence,Liège,0,1.0
1958.0,1950s,Excellent,2.0,1,193.0,Sint-Pieters-Woluwe,4.0,1150.0,749000.0,triplex,Brussels Capital Region,0,1.0
,,To renovate,3.0,1,146.0,Harelbeke,3.0,8530.0,242000.0,residence,West Flanders,0,1.0
,,nan,2.0,1,104.0,Chimay,2.0,6460.0,289900.0,apartment,Hainaut,0,1.0
,,New,3.0,0,83.0,Mons,2.0,7000.0,218000.0,apartment,Hainaut,0,1.0
2025.0,2020s,New,2.0,0,266.0,Sint-Niklaas,6.0,9100.0,1122000.0,mixed,East Flanders,0,1.0
,,To renovate,4.0,1,298.0,Kapelle-op-den-Bos,3.0,1880.0,399000.0,residence,Flemish Brabant,0,0.0
,,nan,,0,,Waremme,1.0,4300.0,105000.0,apartment,Liège,0,0.0
2025.0,2020s,New,3.0,1,160.0,Olsene,3.0,9870.0,473000.0,residence,East Flanders,0,1.0
,,To renovate,,0,80.0,Zellik,2.0,1731.0,180000.0,apartment,Flemish Brabant,0,1.0
1963.0,1960s,Normal,,0,75.0,Oostende,2.0,8400.0,158000.0,apartment,West Flanders,0,1.0
1961.0,1960s,nan,,0,70.0,Sint-Truiden,2.0,3800.0,300000.0,apartment,Limburg,0,0.0
1900.0,1900s,Normal,,0,132.0,Nivelles,2.0,1400.0,290000.0,duplex,Walloon Brabant,0,0.0
,,Normal,,1,265.0,Sovet,7.0,5590.0,449000.0,residence,Namur,0,1.0
,,New,2.0,0,68.0,Leopoldsburg,1.0,3970.0,225000.0,apartment,Limburg,0,1.0
2025.0,2020s,New,3.0,0,77.0,Oudenaarde,1.0,9700.0,323000.0,apartment,East Flanders,0,1.0
,,Normal,2.0,0,315.0,Beauraing,2.0,5570.0,345000.0,mixed,Namur,0,1.0
,,New,3.0,0,86.0,Koersel,1.0,3582.0,315000.0,apartment,Limburg,0,1.0
,,New,3.0,1,137.0,Berlaar,3.0,2590.0,347000.0,residence,Antwerp,0,1.0
1973.0,1970s,nan,,1,161.0,Eynatten,2.0,4731.0,590000.0,residence,Liège,0,0.0
1936.0,1930s,To renovate,3.0,1,258.0,Jemeppe,3.0,4101.0,189000.0,mixed,Liège,0,1.0
2026.0,2020s,New,3.0,1,226.0,Sint-Lambrechts-Woluwe,4.0,1200.0,1850000.0,apartment,Brussels Capital Region,0,1.0
,,Normal,,0,70.0,Borgerhout,1.0,2140.0,159000.0,apartment,Antwerp,0,1.0
,,Excellent,2.0,1,125.0,Perk,3.0,1820.0,399000.0,residence,Flemish Brabant,0,1.0
1967.0,1960s,Normal,4.0,1,159.0,Hechtel,3.0,3940.0,349000.0,bungalow,Limburg,0,1.0
1974.0,1970s,Excellent,4.0,1,60.0,Hodister,2.0,6987.0,109000.0,chalet,Luxembourg,0,1.0
1935.0,1930s,Fully renovated,,1,90.0,Kaprijke,2.0,9970.0,327000.0,residence,East Flanders,0,0.0
2024.0,2020s,New,,1,197.0,Tielt,4.0,8700.0,443000.0,residence,West Flanders,0,0.0
,,nan,,0,,La Louvière,,7100.0,175000.0,nan,Hainaut,0,
,,To renovate,2.0,1,177.0,Turnhout,3.0,2300.0,199000.0,residence,Antwerp,0,0.0
1960.0,1960s,Normal,3.0,0,,Oostende,3.0,8400.0,279000.0,residence,West Flanders,0,0.0
,,New,4.0,0,84.0,Namur,2.0,5000.0,285000.0,ground,Namur,0,1.0
,,New,4.0,1,118.0,Olen,2.0,2250.0,314500.0,apartment,Antwerp,0,1.0
1976.0,1970s,To renovate,2.0,0,129.0,Lommel,2.0,3920.0,197000.0,apartment,Limburg,0,0.0
,,New,2.0,0,87.0,Leopoldsburg,2.0,3970.0,280000.0,apartment,Limburg,0,1.0
,,New,,0,86.0,Seraing,2.0,4100.0,251000.0,apartment,Liège,0,1.0
,,New,4.0,0,98.0,Puurs,2.0,2870.0,335000.0,residence,Antwerp,0,1.0
2007.0,2000s,Normal,4.0,1,600.0,Virton,12.0,6760.0,698000.0,residence,Luxembourg,0,1.0
,,New,2.0,1,54.0,Wommelgem,1.0,2160.0,219000.0,apartment,Antwerp,0,1.0
2021.0,2020s,Excellent,2.0,0,126.0,Sint-Lambrechts-Woluwe,3.0,1200.0,685000.0,apartment,Brussels Capital Region,0,1.0
,,New,3.0,1,183.0,Heist-op-den-Berg,3.0,2220.0,495857.0,residence,Antwerp,0,0.0
2017.0,2010s,nan,,1,127.0,Halle,3.0,1500.0,540000.0,duplex,Flemish Brabant,0,1.0
1976.0,1970s,Normal,2.0,0,51.0,Deurne,1.0,2100.0,179000.0,penthouse,Antwerp,0,1.0
2027.0,2020s,New,2.0,0,93.0,Namur,2.0,5000.0,365000.0,apartment,Namur,0,1.0
,,To renovate,2.0,1,226.0,Gilly,5.0,6060.0,280000.0,mixed,Hainaut,0,1.0
2025.0,2020s,Normal,,1,161.0,Meensel-Kiezegem,3.0,3391.0,383300.0,residence,Flemish Brabant,0,0.0
,,nan,,0,,Puurs,,2870.0,359000.0,nan,Antwerp,0,
1899.0,1800s,To renovate,4.0,1,243.0,Neufchâteau,6.0,6840.0,199000.0,residence,Luxembourg,0,1.0
,,New,4.0,1,184.0,Agimont,3.0,5544.0,347072.0,residence,Namur,0,
2025.0,2020s,New,4.0,1,112.0,Herent,3.0,3020.0,521700.0,apartment,Flemish Brabant,0,1.0
1979.0,1970s,Normal,4.0,1,165.0,Saint-Georges-sur-Meuse,4.0,4470.0,349000.0,residence,Liège,0,1.0
,,New,,0,96.0,Aywaille,3.0,4920.0,313000.0,penthouse,Liège,0,1.0
1984.0,1980s,Excellent,4.0,1,299.0,Lasne,5.0,1380.0,775000.0,villa,Walloon Brabant,0,1.0
,,New,3.0,1,144.0,Ohey,3.0,5350.0,346258.0,residence,Namur,0,0.0
1990.0,1990s,Normal,2.0,0,156.0,Rumbeke,2.0,8800.0,210000.0,residence,West Flanders,0,1.0
,,New,,0,71.0,Namur,1.0,5000.0,301000.0,apartment,Namur,0,1.0
1975.0,1970s,Excellent,4.0,1,42.0,Hastière-Lavaux,2.0,5540.0,69000.0,chalet,Namur,0,1.0
,,Normal,3.0,0,51.0,Liege,1.0,4020.0,169000.0,apartment,Liège,0,1.0
,,nan,,0,,Dilsen-Stokkem,,3650.0,614156.0,apartment,Limburg,0,0.0
,,New,3.0,0,107.0,Liege,2.0,4000.0,301750.0,apartment,Liège,0,1.0
2009.0,2000s,nan,2.0,0,77.0,Boom,2.0,2850.0,219000.0,apartment,Antwerp,0,1.0
,,New,4.0,1,74.0,Olen,1.0,2250.0,261350.0,apartment,Antwerp,0,1.0
2025.0,2020s,New,3.0,1,217.0,Astene,4.0,9800.0,445000.0,residence,East Flanders,0,1.0
,,New,,0,92.0,Namur,2.0,5000.0,315004.0,apartment,Namur,0,1.0
,,nan,2.0,1,72.0,Andenne,2.0,5300.0,135000.0,residence,Namur,0,1.0
1930.0,1930s,To renovate,2.0,1,150.0,Bertrix,3.0,6880.0,179000.0,residence,Luxembourg,0,1.0
1899.0,1800s,Normal,2.0,0,169.0,Londerzeel,3.0,1840.0,299000.0,residence,Flemish Brabant,0,1.0
,,New,3.0,0,66.0,Laakdal,1.0,2430.0,243000.0,apartment,Antwerp,0,1.0
,,Fully renovated,3.0,1,160.0,Auvelais,4.0,5060.0,379000.0,residence,Namur,0,1.0
1918.0,1910s,Excellent,2.0,0,225.0,Meix-devant-Virton,4.0,6769.0,260000.0,residence,Luxembourg,0,1.0
1866.0,1800s,Fully renovated,2.0,0,81.0,Brussels,1.0,1000.0,269000.0,ground,Brussels Capital Region,0,1.0
2000.0,2000s,nan,,1,160.0,Thimister-Clermont,4.0,4890.0,349000.0,residence,Liège,0,1.0
,,New,3.0,1,207.0,Sint-Lambrechts-Woluwe,4.0,1200.0,1895000.0,penthouse,Brussels Capital Region,0,1.0
,,New,4.0,1,134.0,Puurs,3.0,2870.0,489000.0,penthouse,Antwerp,0,1.0
,,nan,4.0,1,370.0,Everberg,3.0,3078.0,995000.0,villa,Flemish Brabant,0,1.0
,,New,,1,125.0,Hasselt,2.0,3500.0,413000.0,apartment,Limburg,0,1.0
,,Excellent,2.0,0,204.0,Elsene,3.0,1050.0,1290000.0,apartment,Brussels Capital Region,0,1.0
1961.0,1960s,nan,2.0,1,62.0,Merchtem,1.0,1785.0,239000.0,apartment,Flemish Brabant,0,1.0
,,New,,1,96.0,Sambreville,2.0,5060.0,285000.0,apartment,Namur,0,1.0
,,New,2.0,0,92.0,Berg,2.0,3700.0,316816.0,apartment,Limburg,0,1.0
,,New,3.0,1,115.0,Ichtegem,2.0,8480.0,279000.0,penthouse,West Flanders,0,1.0
1920.0,1920s,nan,2.0,0,73.0,Schaarbeek,2.0,1030.0,185000.0,apartment,Brussels Capital Region,0,0.0
1964.0,1960s,To renovate,2.0,0,107.0,Koekelberg,2.0,1081.0,299000.0,apartment,Brussels Capital Region,0,1.0
,,nan,4.0,1,153.0,Meix-le-Tige,3.0,6747.0,590000.0,residence,Luxembourg,0,1.0
,,Normal,4.0,1,245.0,Corbais,3.0,1435.0,525000.0,residence,Walloon Brabant,0,1.0
,,nan,2.0,0,87.0,Pont-à-Celles,2.0,6230.0,251400.0,apartment,Hainaut,0,1.0
,,nan,,0,57.0,Borgerhout,1.0,2140.0,139000.0,apartment,Antwerp,0,1.0
2008.0,2000s,Excellent,3.0,0,160.0,Nivelles,4.0,1400.0,450000.0,penthouse,Walloon Brabant,0,1.0
2013.0,2010s,nan,2.0,1,104.0,Lesve,2.0,5170.0,295000.0,apartment,Namur,0,1.0
2024.0,2020s,New,2.0,1,127.0,Zwijnaarde,3.0,9052.0,530328.0,apartment,East Flanders,0,1.0
2005.0,2000s,Normal,2.0,1,72.0,Wanze,2.0,4520.0,170000.0,apartment,Liège,0,1.0
,,New,,0,45.0,Liege,0.0,4000.0,180270.0,studio,Liège,0,1.0
,,To renovate,3.0,1,248.0,Heusy,7.0,4802.0,379000.0,residence,Liège,0,1.0
,,New,3.0,0,73.0,Koersel,1.0,3582.0,305500.0,apartment,Limburg,0,1.0
,,New,4.0,1,101.0,Noorderwijk,2.0,2200.0,309000.0,apartment,Antwerp,0,1.0
,,Normal,4.0,1,171.0,Perwez,5.0,1360.0,295000.0,residence,Walloon Brabant,0,1.0
,,New,4.0,1,59.0,Franiere,1.0,5150.0,225000.0,apartment,Namur,0,1.0
1900.0,1900s,Normal,3.0,0,266.0,Manage,3.0,7170.0,319000.0,mixed,Hainaut,0,1.0
,,nan,,0,,Heusden-Zolder,,3550.0,315000.0,nan,Limburg,0,
,,Excellent,4.0,0,81.0,Awans,2.0,4340.0,255000.0,apartment,Liège,0,1.0
2025.0,2020s,New,2.0,0,113.0,Evergem,2.0,9940.0,395000.0,apartment,East Flanders,0,1.0
2001.0,2000s,Excellent,3.0,1,159.0,Flémalle,3.0,4400.0,359000.0,residence,Liège,0,1.0
1886.0,1800s,Normal,2.0,1,470.0,Sint-Pieters-Leeuw,5.0,1600.0,749000.0,master,Flemish Brabant,0,1.0
1953.0,1950s,Normal,3.0,1,175.0,Evergem,4.0,9940.0,389000.0,residence,East Flanders,0,1.0
1952.0,1950s,Normal,3.0,1,289.0,Hechtel,5.0,3940.0,419000.0,residence,Limburg,0,1.0
